Council,Region,Year,PropertyType,NumSales,MedianPrice,MeanPrice,YoY_Median_Growth_Pct,Median_Index_2004base,IsAggregate,IsPreliminary
Towong Shire,Regional Victoria,2015,Unit/Apartment,4,176000,182150,-25.11,185.3,FALSE,FALSE
Towong Shire,Regional Victoria,2016,Unit/Apartment,4,172500,170750,-1.99,181.6,FALSE,FALSE
Towong Shire,Regional Victoria,2017,Unit/Apartment,3,194000,168333,12.46,204.2,FALSE,FALSE
Towong Shire,Regional Victoria,2018,Unit/Apartment,3,212000,170000,9.28,223.2,FALSE,FALSE
Towong Shire,Regional Victoria,2019,Unit/Apartment,4,181000,166000,-14.62,190.5,FALSE,FALSE
Towong Shire,Regional Victoria,2020,Unit/Apartment,6,252500,235666,39.5,265.8,FALSE,FALSE
Towong Shire,Regional Victoria,2021,Unit/Apartment,8,147500,197000,-41.58,155.3,FALSE,FALSE
Towong Shire,Regional Victoria,2022,Unit/Apartment,0,0,0,-100,0,FALSE,FALSE
Towong Shire,Regional Victoria,2023,Unit/Apartment,7,305000,259285,inf,321.1,FALSE,FALSE
Towong Shire,Regional Victoria,2024,Unit/Apartment,6,202500,222333,-33.61,213.2,FALSE,FALSE
Towong Shire,Regional Victoria,2025,Unit/Apartment,0,0,0,-100,0,FALSE,TRUE
Towong Shire,Regional Victoria,2004,Vacant Land,57,25000,47997,,100,FALSE,FALSE
Towong Shire,Regional Victoria,2005,Vacant Land,15,20000,37093,-20,80,FALSE,FALSE
Towong Shire,Regional Victoria,2006,Vacant Land,27,60000,64896,200,240,FALSE,FALSE
Towong Shire,Regional Victoria,2007,Vacant Land,36,22250,35746,-62.92,89,FALSE,FALSE
Towong Shire,Regional Victoria,2008,Vacant Land,20,46602,61820,109.45,186.4,FALSE,FALSE
Towong Shire,Regional Victoria,2009,Vacant Land,12,54800,59458,17.59,219.2,FALSE,FALSE
Towong Shire,Regional Victoria,2010,Vacant Land,22,44494,72613,-18.81,178,FALSE,FALSE
Towong Shire,Regional Victoria,2011,Vacant Land,20,45000,56400,1.14,180,FALSE,FALSE
Towong Shire,Regional Victoria,2012,Vacant Land,25,40000,48193,-11.11,160,FALSE,FALSE
Towong Shire,Regional Victoria,2013,Vacant Land,15,50000,72183,25,200,FALSE,FALSE
Towong Shire,Regional Victoria,2014,Vacant Land,18,35375,55088,-29.25,141.5,FALSE,FALSE
Towong Shire,Regional Victoria,2015,Vacant Land,9,50000,53500,41.34,200,FALSE,FALSE
Towong Shire,Regional Victoria,2016,Vacant Land,18,58000,67244,16,232,FALSE,FALSE
Towong Shire,Regional Victoria,2017,Vacant Land,9,50000,61000,-13.79,200,FALSE,FALSE
Towong Shire,Regional Victoria,2018,Vacant Land,15,51000,56100,2,204,FALSE,FALSE
Towong Shire,Regional Victoria,2019,Vacant Land,16,50000,68875,-1.96,200,FALSE,FALSE
Towong Shire,Regional Victoria,2020,Vacant Land,17,45000,66029,-10,180,FALSE,FALSE
Towong Shire,Regional Victoria,2021,Vacant Land,20,57250,73058,27.22,229,FALSE,FALSE
Towong Shire,Regional Victoria,2022,Vacant Land,15,95000,90633,65.94,380,FALSE,FALSE
Towong Shire,Regional Victoria,2023,Vacant Land,5,87500,119500,-7.89,350,FALSE,FALSE
Towong Shire,Regional Victoria,2024,Vacant Land,9,85000,146555,-2.86,340,FALSE,FALSE
Towong Shire,Regional Victoria,2025,Vacant Land,0,0,0,-100,0,FALSE,TRUE
Victoria,Aggregate,2004,House,78346,270000,328192,,100,TRUE,FALSE
Victoria,Aggregate,2005,House,81027,280000,348482,3.7,103.7,TRUE,FALSE
Victoria,Aggregate,2006,House,78151,300000,381689,7.14,111.1,TRUE,FALSE
Victoria,Aggregate,2007,House,92773,322760,433317,7.59,119.5,TRUE,FALSE
Victoria,Aggregate,2008,House,73513,335000,436667,3.79,124.1,TRUE,FALSE
Victoria,Aggregate,2009,House,84823,360100,460143,7.49,133.4,TRUE,FALSE
Victoria,Aggregate,2010,House,78067,420000,540171,16.63,155.6,TRUE,FALSE
Victoria,Aggregate,2011,House,69623,420000,537711,0,155.6,TRUE,FALSE
Victoria,Aggregate,2012,House,67902,415000,525712,-1.19,153.7,TRUE,FALSE
Victoria,Aggregate,2013,House,77910,435000,566852,4.82,161.1,TRUE,FALSE
Victoria,Aggregate,2014,House,83881,465000,618150,6.9,172.2,TRUE,FALSE
Victoria,Aggregate,2015,House,91215,500000,685468,7.53,185.2,TRUE,FALSE
Victoria,Aggregate,2016,House,87650,526472,713534,5.29,195,TRUE,FALSE
Victoria,Aggregate,2017,House,91182,595473,779169,13.11,220.5,TRUE,FALSE
Victoria,Aggregate,2018,House,79293,611000,780145,2.61,226.3,TRUE,FALSE
Victoria,Aggregate,2019,House,76251,610000,775351,-0.16,225.9,TRUE,FALSE
Victoria,Aggregate,2020,House,73731,625000,801400,2.46,231.5,TRUE,FALSE
Victoria,Aggregate,2021,House,104759,740000,973681,18.4,274.1,TRUE,FALSE
Victoria,Aggregate,2022,House,82568,776000,1017448,4.86,287.4,TRUE,FALSE
Victoria,Aggregate,2023,House,77560,760000,1005731,-2.06,281.5,TRUE,FALSE
Victoria,Aggregate,2024,House,87094,750000,985178,-1.32,277.8,TRUE,FALSE
Victoria,Aggregate,2025,House,10604,675550,793062,-9.93,250.2,TRUE,TRUE
Victoria,Aggregate,2004,Unit/Apartment,30343,260500,306329,,100,TRUE,FALSE
Victoria,Aggregate,2005,Unit/Apartment,33364,272000,317582,4.41,104.4,TRUE,FALSE
Victoria,Aggregate,2006,Unit/Apartment,35160,290000,347868,6.62,111.3,TRUE,FALSE
Victoria,Aggregate,2007,Unit/Apartment,47384,325000,390065,12.07,124.8,TRUE,FALSE
Victoria,Aggregate,2008,Unit/Apartment,36256,340000,387962,4.62,130.5,TRUE,FALSE
Victoria,Aggregate,2009,Unit/Apartment,46468,365000,412642,7.35,140.1,TRUE,FALSE
Victoria,Aggregate,2010,Unit/Apartment,44675,427500,482114,17.12,164.1,TRUE,FALSE
Victoria,Aggregate,2011,Unit/Apartment,38186,425297,480298,-0.52,163.3,TRUE,FALSE
Victoria,Aggregate,2012,Unit/Apartment,37908,417500,467322,-1.83,160.3,TRUE,FALSE
Victoria,Aggregate,2013,Unit/Apartment,46573,442000,495749,5.87,169.7,TRUE,FALSE
Victoria,Aggregate,2014,Unit/Apartment,55041,467000,520755,5.66,179.3,TRUE,FALSE
Victoria,Aggregate,2015,Unit/Apartment,58318,491000,559364,5.14,188.5,TRUE,FALSE
Victoria,Aggregate,2016,Unit/Apartment,51635,499000,582093,1.63,191.6,TRUE,FALSE
Victoria,Aggregate,2017,Unit/Apartment,53445,531250,619185,6.46,203.9,TRUE,FALSE
Victoria,Aggregate,2018,Unit/Apartment,40950,542000,619811,2.02,208.1,TRUE,FALSE
Victoria,Aggregate,2019,Unit/Apartment,37368,550500,641455,1.57,211.3,TRUE,FALSE
Victoria,Aggregate,2020,Unit/Apartment,34107,575000,649271,4.45,220.7,TRUE,FALSE
Victoria,Aggregate,2021,Unit/Apartment,51904,613887,715132,6.76,235.7,TRUE,FALSE
Victoria,Aggregate,2022,Unit/Apartment,42193,605000,713334,-1.45,232.2,TRUE,FALSE
Victoria,Aggregate,2023,Unit/Apartment,42557,600000,710632,-0.83,230.3,TRUE,FALSE
Victoria,Aggregate,2024,Unit/Apartment,47459,600000,691540,0,230.3,TRUE,FALSE
Victoria,Aggregate,2025,Unit/Apartment,6078,552000,621374,-8,211.9,TRUE,TRUE
Victoria,Aggregate,2004,Vacant Land,21933,114900,119688,,100,TRUE,FALSE
Victoria,Aggregate,2005,Vacant Land,21279,121000,126756,5.31,105.3,TRUE,FALSE
Victoria,Aggregate,2006,Vacant Land,22427,126500,136063,4.55,110.1,TRUE,FALSE
Victoria,Aggregate,2007,Vacant Land,28562,135000,142933,6.72,117.5,TRUE,FALSE
Victoria,Aggregate,2008,Vacant Land,22793,142000,146908,5.19,123.6,TRUE,FALSE
Victoria,Aggregate,2009,Vacant Land,32890,153000,156134,7.75,133.2,TRUE,FALSE
Victoria,Aggregate,2010,Vacant Land,30301,172600,180014,12.81,150.2,TRUE,FALSE
Victoria,Aggregate,2011,Vacant Land,21074,181000,192109,4.87,157.5,TRUE,FALSE
Victoria,Aggregate,2012,Vacant Land,17696,181000,190410,0,157.5,TRUE,FALSE
Victoria,Aggregate,2013,Vacant Land,21183,186000,197921,2.76,161.9,TRUE,FALSE
Victoria,Aggregate,2014,Vacant Land,24571,190000,203705,2.15,165.4,TRUE,FALSE
Victoria,Aggregate,2015,Vacant Land,29110,202000,215792,6.32,175.8,TRUE,FALSE
Victoria,Aggregate,2016,Vacant Land,35771,214000,224459,5.94,186.2,TRUE,FALSE
Victoria,Aggregate,2017,Vacant Land,42836,240000,251955,12.15,208.9,TRUE,FALSE
Victoria,Aggregate,2018,Vacant Land,30737,260000,269755,8.33,226.3,TRUE,FALSE
Victoria,Aggregate,2019,Vacant Land,22657,263000,275197,1.15,228.9,TRUE,FALSE
Victoria,Aggregate,2020,Vacant Land,41259,270000,279895,2.66,235,TRUE,FALSE
Victoria,Aggregate,2021,Vacant Land,58558,305000,319736,12.96,265.4,TRUE,FALSE
Victoria,Aggregate,2022,Vacant Land,22957,345000,370633,13.11,300.3,TRUE,FALSE
Victoria,Aggregate,2023,Vacant Land,13264,345000,385602,0,300.3,TRUE,FALSE
Victoria,Aggregate,2024,Vacant Land,13993,333700,372737,-3.28,290.4,TRUE,FALSE
Victoria,Aggregate,2025,Vacant Land,1419,330000,365287,-1.11,287.2,TRUE,TRUE
Wangaratta Rural City,Regional Victoria,2004,House,405,174000,186462,,100,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2005,House,386,200000,212431,14.94,114.9,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2006,House,342,215000,224896,7.5,123.6,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2007,House,401,220000,237219,2.33,126.4,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2008,House,319,215000,227389,-2.27,123.6,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2009,House,363,228000,237660,6.05,131,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2010,House,321,242000,258327,6.14,139.1,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2011,House,287,245000,251667,1.24,140.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2012,House,336,235013,245751,-4.08,135.1,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2013,House,392,238000,254614,1.27,136.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2014,House,397,254000,270185,6.72,146,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2015,House,412,270000,282939,6.3,155.2,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2016,House,433,270000,287286,0,155.2,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2017,House,403,270000,285167,0,155.2,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2018,House,423,315000,331102,16.67,181,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2019,House,424,319000,336463,1.27,183.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2020,House,425,358000,374500,12.23,205.7,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2021,House,507,430000,464419,20.11,247.1,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2022,House,385,525000,551481,22.09,301.7,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2023,House,360,522500,567110,-0.48,300.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2024,House,379,535000,568479,2.39,307.5,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2025,House,60,500000,551649,-6.54,287.4,FALSE,TRUE
Wangaratta Rural City,Regional Victoria,2004,Unit/Apartment,64,153750,162250,,100,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2005,Unit/Apartment,70,157750,172460,2.6,102.6,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2006,Unit/Apartment,80,177500,184681,12.52,115.4,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2007,Unit/Apartment,77,174950,177639,-1.44,113.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2008,Unit/Apartment,44,174950,203270,0,113.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2009,Unit/Apartment,77,175000,179171,0.03,113.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2010,Unit/Apartment,70,182250,192990,4.14,118.5,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2011,Unit/Apartment,56,187237,202511,2.74,121.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2012,Unit/Apartment,47,150667,161087,-19.53,98,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2013,Unit/Apartment,58,176500,193251,17.15,114.8,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2014,Unit/Apartment,67,210030,214398,19,136.6,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2015,Unit/Apartment,60,210000,206524,-0.01,136.6,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2016,Unit/Apartment,61,204000,212240,-2.86,132.7,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2017,Unit/Apartment,51,192000,222212,-5.88,124.9,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2018,Unit/Apartment,60,202500,221258,5.47,131.7,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2019,Unit/Apartment,55,229500,246947,13.33,149.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2020,Unit/Apartment,51,242050,241619,5.47,157.4,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2021,Unit/Apartment,70,320500,357847,32.41,208.5,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2022,Unit/Apartment,67,340000,346758,6.08,221.1,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2023,Unit/Apartment,44,365000,402522,7.35,237.4,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2024,Unit/Apartment,64,347500,359055,-4.79,226,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2025,Unit/Apartment,5,355000,366000,2.16,230.9,FALSE,TRUE
Wangaratta Rural City,Regional Victoria,2004,Vacant Land,151,75000,69936,,100,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2005,Vacant Land,89,78000,81098,4,104,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2006,Vacant Land,116,90000,97598,15.38,120,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2007,Vacant Land,95,100000,102760,11.11,133.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2008,Vacant Land,58,86500,96545,-13.5,115.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2009,Vacant Land,119,95000,101604,9.83,126.7,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2010,Vacant Land,125,117000,118804,23.16,156,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2011,Vacant Land,98,120000,128263,2.56,160,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2012,Vacant Land,118,109000,112855,-9.17,145.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2013,Vacant Land,130,125000,121300,14.68,166.7,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2014,Vacant Land,109,121001,130988,-3.2,161.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2015,Vacant Land,108,130000,133983,7.44,173.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2016,Vacant Land,85,130000,135185,0,173.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2017,Vacant Land,105,150000,153039,15.38,200,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2018,Vacant Land,110,162000,166730,8,216,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2019,Vacant Land,128,153750,160168,-5.09,205,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2020,Vacant Land,223,154500,181039,0.49,206,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2021,Vacant Land,183,195000,219638,26.21,260,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2022,Vacant Land,68,299500,299223,53.59,399.3,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2023,Vacant Land,64,291000,319836,-2.84,388,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2024,Vacant Land,71,292500,335116,0.52,390,FALSE,FALSE
Wangaratta Rural City,Regional Victoria,2025,Vacant Land,19,292000,284894,-0.17,389.3,FALSE,TRUE
Warrnambool City,Regional Victoria,2004,House,462,240000,255488,,100,FALSE,FALSE
Warrnambool City,Regional Victoria,2005,House,603,252000,271703,5,105,FALSE,FALSE
Warrnambool City,Regional Victoria,2006,House,575,268000,286451,6.35,111.7,FALSE,FALSE
Warrnambool City,Regional Victoria,2007,House,559,280000,301858,4.48,116.7,FALSE,FALSE
Warrnambool City,Regional Victoria,2008,House,471,295000,319669,5.36,122.9,FALSE,FALSE
Warrnambool City,Regional Victoria,2009,House,576,292000,310730,-1.02,121.7,FALSE,FALSE
Warrnambool City,Regional Victoria,2010,House,492,320000,347894,9.59,133.3,FALSE,FALSE
Warrnambool City,Regional Victoria,2011,House,430,322000,340596,0.63,134.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2012,House,458,316500,334409,-1.71,131.9,FALSE,FALSE
Warrnambool City,Regional Victoria,2013,House,448,325000,341442,2.69,135.4,FALSE,FALSE
Warrnambool City,Regional Victoria,2014,House,467,320000,347416,-1.54,133.3,FALSE,FALSE
Warrnambool City,Regional Victoria,2015,House,561,330000,349805,3.12,137.5,FALSE,FALSE
Warrnambool City,Regional Victoria,2016,House,549,322000,349209,-2.42,134.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2017,House,594,330000,354386,2.48,137.5,FALSE,FALSE
Warrnambool City,Regional Victoria,2018,House,618,350000,370157,6.06,145.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2019,House,543,370000,398534,5.71,154.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2020,House,585,410000,448208,10.81,170.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2021,House,655,515000,561473,25.61,214.6,FALSE,FALSE
Warrnambool City,Regional Victoria,2022,House,595,605000,636257,17.48,252.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2023,House,499,602000,654911,-0.5,250.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2024,House,519,585000,625708,-2.82,243.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2025,House,77,580000,585383,-0.85,241.7,FALSE,TRUE
Warrnambool City,Regional Victoria,2004,Unit/Apartment,163,198000,205648,,100,FALSE,FALSE
Warrnambool City,Regional Victoria,2005,Unit/Apartment,166,200000,220557,1.01,101,FALSE,FALSE
Warrnambool City,Regional Victoria,2006,Unit/Apartment,139,211000,219774,5.5,106.6,FALSE,FALSE
Warrnambool City,Regional Victoria,2007,Unit/Apartment,176,235000,280147,11.37,118.7,FALSE,FALSE
Warrnambool City,Regional Victoria,2008,Unit/Apartment,130,215500,226355,-8.3,108.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2009,Unit/Apartment,166,220000,224664,2.09,111.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2010,Unit/Apartment,149,259000,262691,17.73,130.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2011,Unit/Apartment,128,255000,276091,-1.54,128.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2012,Unit/Apartment,120,256250,260336,0.49,129.4,FALSE,FALSE
Warrnambool City,Regional Victoria,2013,Unit/Apartment,125,257000,294410,0.29,129.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2014,Unit/Apartment,127,259000,280489,0.78,130.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2015,Unit/Apartment,138,255750,265896,-1.25,129.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2016,Unit/Apartment,117,250500,265746,-2.05,126.5,FALSE,FALSE
Warrnambool City,Regional Victoria,2017,Unit/Apartment,154,257500,276352,2.79,130.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2018,Unit/Apartment,138,253500,275516,-1.55,128,FALSE,FALSE
Warrnambool City,Regional Victoria,2019,Unit/Apartment,172,279500,305158,10.26,141.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2020,Unit/Apartment,133,310000,332261,10.91,156.6,FALSE,FALSE
Warrnambool City,Regional Victoria,2021,Unit/Apartment,139,375000,396741,20.97,189.4,FALSE,FALSE
Warrnambool City,Regional Victoria,2022,Unit/Apartment,109,430000,497743,14.67,217.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2023,Unit/Apartment,104,423156,475829,-1.59,213.7,FALSE,FALSE
Warrnambool City,Regional Victoria,2024,Unit/Apartment,113,420000,440872,-0.75,212.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2025,Unit/Apartment,24,449475,458612,7.02,227,FALSE,TRUE
Warrnambool City,Regional Victoria,2004,Vacant Land,199,85000,87855,,100,FALSE,FALSE
Warrnambool City,Regional Victoria,2005,Vacant Land,191,95000,97137,11.76,111.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2006,Vacant Land,168,114000,110786,20,134.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2007,Vacant Land,186,130000,132898,14.04,152.9,FALSE,FALSE
Warrnambool City,Regional Victoria,2008,Vacant Land,110,125000,128537,-3.85,147.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2009,Vacant Land,254,125000,132140,0,147.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2010,Vacant Land,224,130000,141116,4,152.9,FALSE,FALSE
Warrnambool City,Regional Victoria,2011,Vacant Land,186,130000,134869,0,152.9,FALSE,FALSE
Warrnambool City,Regional Victoria,2012,Vacant Land,135,135000,142443,3.85,158.8,FALSE,FALSE
Warrnambool City,Regional Victoria,2013,Vacant Land,143,139900,143767,3.63,164.6,FALSE,FALSE
Warrnambool City,Regional Victoria,2014,Vacant Land,171,145000,146284,3.65,170.6,FALSE,FALSE
Warrnambool City,Regional Victoria,2015,Vacant Land,152,140000,142623,-3.45,164.7,FALSE,FALSE
Warrnambool City,Regional Victoria,2016,Vacant Land,133,150000,153678,7.14,176.5,FALSE,FALSE
Warrnambool City,Regional Victoria,2017,Vacant Land,147,150000,159375,0,176.5,FALSE,FALSE
Warrnambool City,Regional Victoria,2018,Vacant Land,143,149000,164304,-0.67,175.3,FALSE,FALSE
Warrnambool City,Regional Victoria,2019,Vacant Land,233,150000,194665,0.67,176.5,FALSE,FALSE
Warrnambool City,Regional Victoria,2020,Vacant Land,502,161000,173795,7.33,189.4,FALSE,FALSE
Warrnambool City,Regional Victoria,2021,Vacant Land,474,188750,200432,17.24,222.1,FALSE,FALSE
Warrnambool City,Regional Victoria,2022,Vacant Land,146,245000,280719,29.8,288.2,FALSE,FALSE
Warrnambool City,Regional Victoria,2023,Vacant Land,94,260000,318108,6.12,305.9,FALSE,FALSE
Warrnambool City,Regional Victoria,2024,Vacant Land,117,257000,281495,-1.15,302.4,FALSE,FALSE
Warrnambool City,Regional Victoria,2025,Vacant Land,21,250000,270857,-2.72,294.1,FALSE,TRUE
Wellington Shire,Regional Victoria,2004,House,797,154000,163734,,100,FALSE,FALSE
Wellington Shire,Regional Victoria,2005,House,806,170000,181590,10.39,110.4,FALSE,FALSE
Wellington Shire,Regional Victoria,2006,House,712,175000,190816,2.94,113.6,FALSE,FALSE
Wellington Shire,Regional Victoria,2007,House,834,184500,198925,5.43,119.8,FALSE,FALSE
Wellington Shire,Regional Victoria,2008,House,690,190000,214557,2.98,123.4,FALSE,FALSE
Wellington Shire,Regional Victoria,2009,House,743,197000,211370,3.68,127.9,FALSE,FALSE
